strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
uniform,20000000000000000000,5,99970000000000000000,150000,False,4,10000000000000000,247368421052631584,200000000000,100000000000000000000,uniform_6a881aad-5aae-4006-98e4-83488014b130.json,6a881aad-5aae-4006-98e4-83488014b130
greedy,200000000000000000000,1,199997000000000000000,30000,False,9,99999999999999984,286842105263157888,100000000000,200000000000000000000,greedy_ab2289ff-8d8b-4d86-8256-250b516db6f0.json,ab2289ff-8d8b-4d86-8256-250b516db6f0
uniform,10000000000000000000,5,49997000000000000000,150000,False,40,99999999999999984,181578947368421056,20000000000,50000000000000000000,uniform_d7daf744-8bbb-43b8-92d4-fef9ec0f5b57.json,d7daf744-8bbb-43b8-92d4-fef9ec0f5b57
greedy,200000000000000000000,1,199998500000000000000,30000,False,11,119999999999999984,63157894736842104,50000000000,200000000000000000000,greedy_724304b2-ba0d-4ee9-bb33-300c6b451560.json,724304b2-ba0d-4ee9-bb33-300c6b451560
optimized,200000000000000000000,1,199999400000000000000,30000,False,6,69999999999999992,76315789473684208,20000000000,200000000000000000000,optimized_e6dff809-dec1-4a30-8b61-ab10425c386a.json,e6dff809-dec1-4a30-8b61-ab10425c386a
optimized,50000000000000000000,1,49994000000000000000,30000,False,5,59999999999999992,102631578947368416,200000000000,50000000000000000000,optimized_df84d727-b9b1-483c-8d7a-ebf6c5fcfe1e.json,df84d727-b9b1-483c-8d7a-ebf6c5fcfe1e
uniform,10000000000000000000,5,49997000000000000000,150000,False,30,69999999999999992,260526315789473664,20000000000,50000000000000000000,uniform_4b27c958-42e2-4278-aae5-f925f34b90aa.json,4b27c958-42e2-4278-aae5-f925f34b90aa
optimized,100000000000000000000,1,99998500000000000000,30000,False,15,150000000000000000,207894736842105248,50000000000,100000000000000000000,optimized_53fa846b-210a-44b4-80b3-66f0d44a1449.json,53fa846b-210a-44b4-80b3-66f0d44a1449
uniform,2000000000000000000,5,9998500000000000000,150000,False,14,30000000000000000,115789473684210528,10000000000,10000000000000000000,uniform_851e2927-e24e-4553-8a59-f441a6f4c519.json,851e2927-e24e-4553-8a59-f441a6f4c519
uniform,10000000000000000000,5,49998500000000000000,150000,False,37,89999999999999984,102631578947368416,10000000000,50000000000000000000,uniform_47e61003-3d26-4b88-9b17-ed468c8ffe6c.json,47e61003-3d26-4b88-9b17-ed468c8ffe6c
greedy,50000000000000000000,1,49994000000000000000,30000,False,8,89999999999999984,50000000000000000,200000000000,50000000000000000000,greedy_c4ca9f49-b862-4899-8110-56545518e00a.json,c4ca9f49-b862-4899-8110-56545518e00a
uniform,20000000000000000000,5,99992500000000000000,150000,False,30,69999999999999992,76315789473684208,50000000000,100000000000000000000,uniform_de445be8-503d-4fcf-a87f-9a0e6c4fe1f4.json,de445be8-503d-4fcf-a87f-9a0e6c4fe1f4
uniform,20000000000000000000,5,99985000000000000000,150000,False,40,99999999999999984,115789473684210528,100000000000,100000000000000000000,uniform_1eb2d09e-2aac-4e34-8913-0bb1338b627b.json,1eb2d09e-2aac-4e34-8913-0bb1338b627b
uniform,10000000000000000000,5,49970000000000000000,150000,False,47,119999999999999984,194736842105263168,200000000000,50000000000000000000,uniform_98547576-74c6-49fb-ba32-f7125f22fbc5.json,98547576-74c6-49fb-ba32-f7125f22fbc5
optimized,10000000000000000000,1,9998500000000000000,30000,False,9,99999999999999984,168421052631578944,50000000000,10000000000000000000,optimized_b75d94b3-e20e-4bc1-b8e0-de1f33a20804.json,b75d94b3-e20e-4bc1-b8e0-de1f33a20804
uniform,20000000000000000000,5,99985000000000000000,150000,False,40,99999999999999984,286842105263157888,100000000000,100000000000000000000,uniform_cebbba8f-d7f7-4abd-a1d5-352db510cd6a.json,cebbba8f-d7f7-4abd-a1d5-352db510cd6a
greedy,100000000000000000000,1,99999400000000000000,30000,False,12,129999999999999984,260526315789473664,20000000000,100000000000000000000,greedy_f5e49ea0-8b8b-439a-b1dd-3c49a7222d36.json,f5e49ea0-8b8b-439a-b1dd-3c49a7222d36
optimized,10000000000000000000,1,9997000000000000000,30000,False,12,129999999999999984,50000000000000000,100000000000,10000000000000000000,optimized_bfcda8cd-93b4-4893-9c87-54a4ecd37b9b.json,bfcda8cd-93b4-4893-9c87-54a4ecd37b9b
uniform,10000000000000000000,5,49985000000000000000,150000,False,22,49999999999999992,115789473684210528,100000000000,50000000000000000000,uniform_8c57a6af-eb30-4178-b444-d9f2b8497ca5.json,8c57a6af-eb30-4178-b444-d9f2b8497ca5
greedy,50000000000000000000,1,49999700000000000000,30000,False,7,79999999999999984,102631578947368416,10000000000,50000000000000000000,greedy_475abb11-a6ba-465b-891c-82846df422c4.json,475abb11-a6ba-465b-891c-82846df422c4
uniform,40000000000000000000,5,199997000000000000000,150000,False,18,39999999999999992,115789473684210528,20000000000,200000000000000000000,uniform_2c59554b-6c06-47d5-9dfc-90e32eaa539b.json,2c59554b-6c06-47d5-9dfc-90e32eaa539b
uniform,2000000000000000000,5,9970000000000000000,150000,False,26,59999999999999992,89473684210526320,200000000000,10000000000000000000,uniform_37581249-ed65-488e-b9cf-ca53f8bd9812.json,37581249-ed65-488e-b9cf-ca53f8bd9812
optimized,10000000000000000000,1,9999700000000000000,30000,False,11,119999999999999984,221052631578947328,10000000000,10000000000000000000,optimized_062475a6-116b-44c9-86c4-2a06778be4e7.json,062475a6-116b-44c9-86c4-2a06778be4e7
uniform,40000000000000000000,5,199992500000000000000,150000,False,52,139999999999999984,221052631578947328,50000000000,200000000000000000000,uniform_50d4e256-de62-4fc4-ab89-52b1b69ae0c4.json,50d4e256-de62-4fc4-ab89-52b1b69ae0c4
uniform,40000000000000000000,5,199998500000000000000,150000,False,40,99999999999999984,181578947368421056,10000000000,200000000000000000000,uniform_fb3f8520-2935-4c43-a69f-d92746c29ec3.json,fb3f8520-2935-4c43-a69f-d92746c29ec3
uniform,10000000000000000000,5,49970000000000000000,150000,False,44,109999999999999968,221052631578947328,200000000000,50000000000000000000,uniform_21436dcd-7c62-4ee0-bf24-cb1eb1e9792b.json,21436dcd-7c62-4ee0-bf24-cb1eb1e9792b
uniform,10000000000000000000,5,49998500000000000000,150000,False,14,30000000000000000,89473684210526320,10000000000,50000000000000000000,uniform_b34145f3-9048-4095-8de5-71b61eb6f35f.json,b34145f3-9048-4095-8de5-71b61eb6f35f
uniform,20000000000000000000,5,99992500000000000000,150000,False,4,10000000000000000,89473684210526320,50000000000,100000000000000000000,uniform_78abdd80-d493-4b9b-8ee5-b458de0eccaf.json,78abdd80-d493-4b9b-8ee5-b458de0eccaf
optimized,200000000000000000000,1,199999400000000000000,30000,False,1,19999999999999996,221052631578947328,20000000000,200000000000000000000,optimized_53f193ce-f516-477c-ad82-c6524b3d096c.json,53f193ce-f516-477c-ad82-c6524b3d096c
uniform,10000000000000000000,5,49970000000000000000,150000,False,52,139999999999999984,128947368421052640,200000000000,50000000000000000000,uniform_5c35004d-5aa3-4aa3-9674-ddb80fa81863.json,5c35004d-5aa3-4aa3-9674-ddb80fa81863
optimized,100000000000000000000,1,99999700000000000000,30000,False,1,10000000000000000,194736842105263168,10000000000,100000000000000000000,optimized_773a7d95-35d5-4350-908b-5c74a06bc4f7.json,773a7d95-35d5-4350-908b-5c74a06bc4f7
optimized,200000000000000000000,1,199999700000000000000,30000,False,7,79999999999999984,89473684210526320,10000000000,200000000000000000000,optimized_687290fa-7261-4410-97a6-b063ee8310b8.json,687290fa-7261-4410-97a6-b063ee8310b8
optimized,10000000000000000000,1,9999400000000000000,30000,False,11,119999999999999984,300000000000000000,20000000000,10000000000000000000,optimized_2c72650a-d098-4f21-867b-34dc62ee0c9f.json,2c72650a-d098-4f21-867b-34dc62ee0c9f
optimized,10000000000000000000,1,9999400000000000000,30000,False,8,89999999999999984,247368421052631584,20000000000,10000000000000000000,optimized_3e78d956-e5ed-41dc-bf67-c67595b4aa1b.json,3e78d956-e5ed-41dc-bf67-c67595b4aa1b
optimized,10000000000000000000,1,9997000000000000000,30000,False,5,59999999999999992,76315789473684208,100000000000,10000000000000000000,optimized_df10d175-4f1c-4af3-b536-202abe50a50d.json,df10d175-4f1c-4af3-b536-202abe50a50d
greedy,200000000000000000000,1,199999400000000000000,30000,False,15,150000000000000000,207894736842105248,20000000000,200000000000000000000,greedy_1cb84fc9-028f-4392-964e-39cb58e4f060.json,1cb84fc9-028f-4392-964e-39cb58e4f060
optimized,10000000000000000000,1,9999400000000000000,30000,False,10,109999999999999968,142105263157894736,20000000000,10000000000000000000,optimized_0d8093cd-6ed9-4e8f-99c7-9da7ba11c454.json,0d8093cd-6ed9-4e8f-99c7-9da7ba11c454
greedy,200000000000000000000,1,199999400000000000000,30000,False,7,79999999999999984,102631578947368416,20000000000,200000000000000000000,greedy_8be0949b-406c-49b8-b8d8-d8519ea71143.json,8be0949b-406c-49b8-b8d8-d8519ea71143
optimized,200000000000000000000,1,199999700000000000000,30000,False,8,89999999999999984,300000000000000000,10000000000,200000000000000000000,optimized_efdb52bc-7f30-48dc-906f-bc0d33be29dc.json,efdb52bc-7f30-48dc-906f-bc0d33be29dc
greedy,100000000000000000000,1,99997000000000000000,30000,False,7,79999999999999984,63157894736842104,100000000000,100000000000000000000,greedy_12c78647-dda3-4699-9243-947bc256a14a.json,12c78647-dda3-4699-9243-947bc256a14a
uniform,2000000000000000000,5,9970000000000000000,150000,False,47,119999999999999984,168421052631578944,200000000000,10000000000000000000,uniform_616f007d-2d68-4e5f-b7a6-71637a083d1f.json,616f007d-2d68-4e5f-b7a6-71637a083d1f
optimized,200000000000000000000,1,199999400000000000000,30000,False,1,19999999999999996,128947368421052640,20000000000,200000000000000000000,optimized_31b3012b-0e71-4373-94ec-fb1864adad7c.json,31b3012b-0e71-4373-94ec-fb1864adad7c
optimized,100000000000000000000,1,99994000000000000000,30000,False,13,139999999999999984,128947368421052640,200000000000,100000000000000000000,optimized_31d55ed3-23ab-47b2-be3d-c5f71567daff.json,31d55ed3-23ab-47b2-be3d-c5f71567daff
uniform,10000000000000000000,5,49970000000000000000,150000,False,55,150000000000000000,221052631578947328,200000000000,50000000000000000000,uniform_53dd960a-15f4-4314-b4b0-89ebb187c01b.json,53dd960a-15f4-4314-b4b0-89ebb187c01b
greedy,200000000000000000000,1,199997000000000000000,30000,False,7,79999999999999984,247368421052631584,100000000000,200000000000000000000,greedy_e7d441cc-abff-4186-89ea-4cd6d1ec31d7.json,e7d441cc-abff-4186-89ea-4cd6d1ec31d7
optimized,100000000000000000000,1,99999700000000000000,30000,False,3,30000000000000000,102631578947368416,10000000000,100000000000000000000,optimized_f8dc0b77-0b02-4339-90a5-d6f8cf25bd9d.json,f8dc0b77-0b02-4339-90a5-d6f8cf25bd9d
greedy,100000000000000000000,1,99998500000000000000,30000,False,6,69999999999999992,194736842105263168,50000000000,100000000000000000000,greedy_6bc97b75-7f89-407f-9583-13212e80fabc.json,6bc97b75-7f89-407f-9583-13212e80fabc
greedy,200000000000000000000,1,199997000000000000000,30000,False,4,49999999999999992,286842105263157888,100000000000,200000000000000000000,greedy_f6d9c1bb-36ba-4f49-b403-b88a3064c648.json,f6d9c1bb-36ba-4f49-b403-b88a3064c648
optimized,10000000000000000000,1,9998500000000000000,30000,False,6,69999999999999992,286842105263157888,50000000000,10000000000000000000,optimized_208233db-8ad3-420b-b425-14e6f1f7850d.json,208233db-8ad3-420b-b425-14e6f1f7850d
greedy,10000000000000000000,1,9998500000000000000,30000,False,1,10000000000000000,63157894736842104,50000000000,10000000000000000000,greedy_7d54b4ba-6d75-45b5-8aee-a6deb556e3c7.json,7d54b4ba-6d75-45b5-8aee-a6deb556e3c7
greedy,200000000000000000000,1,199999700000000000000,30000,False,13,139999999999999984,300000000000000000,10000000000,200000000000000000000,greedy_4911a088-7b8f-49a4-9f7c-4b8f4bf63242.json,4911a088-7b8f-49a4-9f7c-4b8f4bf63242
uniform,10000000000000000000,5,49970000000000000000,150000,False,55,150000000000000000,155263157894736832,200000000000,50000000000000000000,uniform_c1b06d2c-5c00-4c38-815e-35555b5ce96e.json,c1b06d2c-5c00-4c38-815e-35555b5ce96e
optimized,200000000000000000000,1,199999400000000000000,30000,False,3,39999999999999992,207894736842105248,20000000000,200000000000000000000,optimized_0ae961b1-9739-4301-b3d4-20b0b0e5787b.json,0ae961b1-9739-4301-b3d4-20b0b0e5787b
greedy,100000000000000000000,1,99997000000000000000,30000,False,13,139999999999999984,128947368421052640,100000000000,100000000000000000000,greedy_81d13487-2acd-40c5-9e4a-64a97cdc2e9d.json,81d13487-2acd-40c5-9e4a-64a97cdc2e9d
uniform,20000000000000000000,5,99998500000000000000,150000,False,52,139999999999999984,50000000000000000,10000000000,100000000000000000000,uniform_339daaaf-e97d-41c4-936d-51cc4e4555ba.json,339daaaf-e97d-41c4-936d-51cc4e4555ba
uniform,2000000000000000000,5,9985000000000000000,150000,False,52,139999999999999984,207894736842105248,100000000000,10000000000000000000,uniform_5081075f-d1bb-4222-aa03-ada80037539a.json,5081075f-d1bb-4222-aa03-ada80037539a
optimized,10000000000000000000,1,9997000000000000000,30000,False,10,109999999999999968,155263157894736832,100000000000,10000000000000000000,optimized_4ac68837-9b59-4d94-aecb-a43ba1ad051a.json,4ac68837-9b59-4d94-aecb-a43ba1ad051a
greedy,200000000000000000000,1,199999400000000000000,30000,False,8,89999999999999984,50000000000000000,20000000000,200000000000000000000,greedy_620ba31b-232d-4d4b-9a71-1c75a2d9a2e0.json,620ba31b-232d-4d4b-9a71-1c75a2d9a2e0
uniform,20000000000000000000,5,99970000000000000000,150000,False,50,129999999999999984,50000000000000000,200000000000,100000000000000000000,uniform_0349a801-ac86-4ae2-bcd4-3f6cbbc85aef.json,0349a801-ac86-4ae2-bcd4-3f6cbbc85aef
uniform,40000000000000000000,5,199970000000000000000,150000,False,47,119999999999999984,194736842105263168,200000000000,200000000000000000000,uniform_0c51b4d6-343d-47a3-8b83-33640603da0e.json,0c51b4d6-343d-47a3-8b83-33640603da0e
uniform,20000000000000000000,5,99997000000000000000,150000,False,22,49999999999999992,181578947368421056,20000000000,100000000000000000000,uniform_6700f76c-8439-498f-91cf-f54e785b7d73.json,6700f76c-8439-498f-91cf-f54e785b7d73
uniform,10000000000000000000,5,49985000000000000000,150000,False,52,139999999999999984,221052631578947328,100000000000,50000000000000000000,uniform_5edb3ee2-5533-49c6-94a5-451f343f00fb.json,5edb3ee2-5533-49c6-94a5-451f343f00fb
uniform,20000000000000000000,5,99998500000000000000,150000,False,55,150000000000000000,300000000000000000,10000000000,100000000000000000000,uniform_8df01751-0116-4e7c-be62-ef1ee2752240.json,8df01751-0116-4e7c-be62-ef1ee2752240
uniform,2000000000000000000,5,9970000000000000000,150000,False,40,99999999999999984,194736842105263168,200000000000,10000000000000000000,uniform_641d4088-daff-4f17-875b-1b1ed1bc9d73.json,641d4088-daff-4f17-875b-1b1ed1bc9d73
uniform,40000000000000000000,5,199970000000000000000,150000,False,14,30000000000000000,50000000000000000,200000000000,200000000000000000000,uniform_467d63fb-67b4-4c3e-a983-5782dbffa09c.json,467d63fb-67b4-4c3e-a983-5782dbffa09c
optimized,100000000000000000000,1,99994000000000000000,30000,False,10,109999999999999968,128947368421052640,200000000000,100000000000000000000,optimized_eda54585-28fd-4541-b3a7-fe1e03cf6af0.json,eda54585-28fd-4541-b3a7-fe1e03cf6af0
optimized,200000000000000000000,1,199997000000000000000,30000,False,8,89999999999999984,273684210526315744,100000000000,200000000000000000000,optimized_f70c8790-39e9-41b5-8e45-44cb6824e1f3.json,f70c8790-39e9-41b5-8e45-44cb6824e1f3
optimized,200000000000000000000,1,199998500000000000000,30000,False,10,109999999999999968,247368421052631584,50000000000,200000000000000000000,optimized_447c4d6f-aa21-42c1-882d-05afe4b6a62f.json,447c4d6f-aa21-42c1-882d-05afe4b6a62f
optimized,10000000000000000000,1,9997000000000000000,30000,False,8,89999999999999984,234210526315789472,100000000000,10000000000000000000,optimized_4715de42-bdb6-4ad5-91a5-4235a6edcf49.json,4715de42-bdb6-4ad5-91a5-4235a6edcf49
optimized,10000000000000000000,1,9999700000000000000,30000,False,1,19999999999999996,234210526315789472,10000000000,10000000000000000000,optimized_7112f63c-51af-46eb-a868-cdac10ab85fb.json,7112f63c-51af-46eb-a868-cdac10ab85fb
greedy,200000000000000000000,1,199997000000000000000,30000,False,3,39999999999999992,50000000000000000,100000000000,200000000000000000000,greedy_bde85568-f3e5-40d7-930d-34840504caab.json,bde85568-f3e5-40d7-930d-34840504caab
greedy,200000000000000000000,1,199994000000000000000,30000,False,15,150000000000000000,207894736842105248,200000000000,200000000000000000000,greedy_6499ca74-84ae-4fb3-bfd2-1e31c9fedf7c.json,6499ca74-84ae-4fb3-bfd2-1e31c9fedf7c
optimized,100000000000000000000,1,99998500000000000000,30000,False,7,79999999999999984,115789473684210528,50000000000,100000000000000000000,optimized_98b9dac8-a2d4-4c42-b992-0478e50bcce3.json,98b9dac8-a2d4-4c42-b992-0478e50bcce3
optimized,200000000000000000000,1,199999700000000000000,30000,False,9,99999999999999984,128947368421052640,10000000000,200000000000000000000,optimized_d9c4b2bc-5dae-4534-b890-24351f1f84ae.json,d9c4b2bc-5dae-4534-b890-24351f1f84ae
optimized,10000000000000000000,1,9994000000000000000,30000,False,1,10000000000000000,50000000000000000,200000000000,10000000000000000000,optimized_d0a2dbcb-b753-4ccb-a205-d5b1b0c9f92a.json,d0a2dbcb-b753-4ccb-a205-d5b1b0c9f92a
uniform,10000000000000000000,5,49998500000000000000,150000,False,40,99999999999999984,260526315789473664,10000000000,50000000000000000000,uniform_653d97e9-777c-404a-8e1b-c95902a63cea.json,653d97e9-777c-404a-8e1b-c95902a63cea
optimized,10000000000000000000,1,9999700000000000000,30000,False,12,129999999999999984,207894736842105248,10000000000,10000000000000000000,optimized_cf493e63-2d3e-4f5b-9256-1aad43aa674c.json,cf493e63-2d3e-4f5b-9256-1aad43aa674c
optimized,50000000000000000000,1,49999400000000000000,30000,False,13,139999999999999984,76315789473684208,20000000000,50000000000000000000,optimized_9e3c7c46-628b-427a-99c0-e38ce73d190c.json,9e3c7c46-628b-427a-99c0-e38ce73d190c
greedy,50000000000000000000,1,49999400000000000000,30000,False,13,139999999999999984,102631578947368416,20000000000,50000000000000000000,greedy_9739fbd3-d0fa-4a97-aab6-c65218468ad3.json,9739fbd3-d0fa-4a97-aab6-c65218468ad3
